url,type,name,address,rating,number_reviews,last_reviewed,lat,lng
us/microtel-inn-suites-northeast,Hotel,Microtel Inn & Suites Northeast,"3911 Interstate 35 North, San Antonio, TX 78219, USA",7.3,103,30 July 2019,29.45244402,-98.41884524
us/seascape-2111-condo,Apartment,Seascape 2111 Condo,"Galveston, 77554, USA",-1.0,-1,29 May 2019,29.24222,-94.871558
us/hampton-inn-and-suites-brownsville,Hotel,Hampton Inn and Suites-Brownsville,"3000 North Expressway, Brownsville, TX 78526, USA",8.7,120,26 July 2019,25.96035015,-97.50840694
us/university-capitol,Hotel,Hampton Inn and Suites Austin University Capitol,"1701 Lavaca Street, Austin, TX 78701, USA",9.1,475,30 July 2019,30.27955461,-97.74103492
us/embassy-suites-by-hilton-houston-west-katy,Hotel,Embassy Suites by Hilton Houston West - Katy,"16435 Katy Freeway   , Energy Corridor, Houston, TX 77094, USA",9.2,492,25 July 2019,29.78401825,-95.66743759
us/don-t-worry-be-happy,Holiday home,"Don't Worry, Be Happy","Galveston, 77554, USA",-1.0,-1,25 March 2019,29.169133,-94.994156
us/hoilday-inn-express-hotels-suites-dfw-west-hurst,Hotel,Holiday Inn Express Hotel & Suites DFW West - Hurst,"820 Thousand Oaks Drive, Hurst, TX 76054, USA",8.9,80,15 July 2019,32.8416911,-97.18781054
us/holiday-inn-express-suites-san-antonio-north-windcrest,Hotel,Holiday Inn Express & Suites San Antonio North-Windcrest,"8204 North IH-35, San Antonio, 78239, USA",9.2,114,7 July 2019,29.511398,-98.3964652
us/perfect-cottage-getaway-in-the-heart-of-fort-worths-cultural-district,Holiday home,Perfect Cottage Getaway in the Heart of Fort Worth's Cultural District,"3824 Collinwood Ave, Fort Worth, 76107, USA",-1.0,-1,,32.7372039,-97.3742997
us/octopus-gardens-condo-1942517-condo,Apartment,Octopus Gardens Condo #1942517 Condo,"Galveston, 77554, USA",10.0,-1,14 March 2019,29.24222,-94.871558
us/comal-cottages-on-union,Holiday home,Comal Cottage on Union #297-B,"291 South Union Avenue, New Braunfels, TX 78130, USA",-1.0,-1,,29.708259,-98.118241
us/the-abby,Apartment,The Abbey 115,"4928 Live Oak Street, Dallas, TX 75206, USA",9.1,14,29 July 2019,32.8033,-96.7713096
us/la-quinta-seabrook,Hotel,Kemah Edgewater Hotel,"3636 NASA Road 1, Seabrook, TX 77586, USA",8.4,334,30 July 2019,29.5642909,-95.0460527
us/hyatt-regency,Hotel,Hyatt Regency Houston,"1200 Louisiana Street, Downtown Houston, Houston, TX 77002, USA",8.8,612,30 July 2019,29.75684137,-95.36913868
us/hotel-alexis-dallas,Hotel,OYO Townhouse Dallas - Park Central Galleria,"7815B LBJ Freeway, Dallas, TX 75251, USA",7.4,822,30 July 2019,32.92521218,-96.77081555
us/relaxing-riverview-condo,Aparthotel,Relaxing Riverview Condo,"730 East Mather Street, New Braunfels, TX 78130, USA",10.0,-1,24 June 2018,29.7089379,-98.1107298
us/bundles-of-blessing-houston,Bed and breakfast,Bundles of Blessing,"3302 Silverchase Meadow Dr., Houston, TX 77014, USA",-1.0,-1,,29.979656,-95.464521
us/inn-airport-north-sam-houston-parkway,Motel,Palace Inn Airport,"1202 North Sam Houston Parkway, Houston, TX 77032, USA",7.3,12,10 May 2019,29.93851473,-95.36864921
us/downtown-condo-301,Apartment,Downtown Condo 301,"Austin, TX 78701, USA",-1.0,-1,14 December 2017,30.2655,-97.74185
us/econo-lodge-san-marcos,Motel,Econo Lodge San Marcos,"811 South Guadalupe Street, San Marcos, TX 78666, USA",6.1,66,14 July 2019,29.87127098,-97.93917507
us/huge-lake-travis-home-home,Holiday home,Huge Lake Travis Home Home,"Austin, 78734, USA",-1.0,-1,,30.267153,-97.743057
us/casa-del-mar-319-welcome-aboard-condo,Apartment,Casa Del Mar 319-Welcome Aboard Condo,"Galveston, 77551, USA",-1.0,-1,6 July 2019,29.266502,-94.826453
us/fairfield-inn-by-marriott-las-colinas,Hotel,Fairfield Inn by Marriott Las Colinas,"630 West John Carpenter Freeway, Irving, TX 75039, USA",8.5,216,18 July 2019,32.88429489,-96.95360675
us/courtyard-austin-north-parmer-lane,Hotel,Courtyard Austin North/Parmer Lane,"12330 North IH-35, Austin, TX 78753, USA",8.8,184,21 July 2019,30.40121167,-97.6754576
us/houston-the-woodlands-17525-saint-lukes-way,Hotel,Candlewood Suites Houston The Woodlands,"17525 Saint Lukes Way , The Woodlands, TX 77384, USA",8.9,92,29 May 2019,30.1986434,-95.4580915
us/schmitz-historic-67499-condo,Apartment,Schmitz Historic Hotel #67499 Condo,"New Braunfels, 78130, USA",-1.0,-1,,29.703064,-98.125236
us/studio-6-plano,Hotel,Studio 6 Plano,"1600 N. Central Expy, Plano, 75074, USA",8.5,101,15 July 2019,33.022321,-96.708767
us/instant-gratification,Holiday home,Instant Gratification,"Galveston, 77550, USA",10.0,-1,11 December 2018,29.107645,-95.096693
us/staybridge-suites-odessa-interstate-hwy-20,Hotel,Staybridge Suites - Odessa - Interstate HWY 20,"810 S. John Ben Shepperd Parkway, Odessa, 79761, USA",9.2,17,18 June 2019,31.8574033,-102.3181299
us/stylish-2br-by-downtown-austin-118-by-wanderjaunt,Apartment,Stylish 2BR by Downtown Austin #118 by WanderJaunt,"Austin, 78741, USA",-1.0,-1,,30.2415,-97.7235
us/tru-by-hilton-coppell-dfw-airport-north,Hotel,Tru By Hilton Coppell DFW Airport North,"1560 Point West Blvd, Coppell, TX 75019, USA",-1.0,-1,,32.927883,-96.997131
us/days-inn-farmers-branch,Hotel,Days Inn by Wyndham North Dallas/Farmers Branch,"13313 Stemmons Freeway, Farmers Branch, TX 75234, USA",7.7,287,23 July 2019,32.92407072,-96.90161884
us/overbrook-oasis,Holiday home,Overbrook Oasis,"Energy Corridor, Houston, 77077, USA",-1.0,-1,,29.738464,-95.634397
us/lamar-union-1524,Apartment,South Lamar 1524,"Austin, TX 78704, USA",-1.0,-1,,30.2558812,-97.7628876
us/town-house-motel-tyler,Motel,Town House Motel,"2420 East Gentry Parkway, Tyler, TX 75708, USA",6.9,29,26 May 2019,32.37477908,-95.28616083
us/east-austin-home-with-backyard-oasis,Holiday home,East Austin Home with Backyard Oasis,"Austin, TX 78702, USA",-1.0,-1,,30.257296,-97.730985
us/seaside-cottage-galveston,Holiday home,Seaside Cottage,"Galveston, 77554, USA",7.6,29,9 July 2019,29.17202,-94.988571
us/dallas-downtown-2101,Apartment,Dallas Downtown 2101,"Dallas, 75202, USA",-1.0,-1,2 November 2018,32.7813268,-96.8061799
us/hays-b-near-downtown-guest-studio,Apartment,Hays #B Near Downtown Guest Studio,"2122 Hays Street, San Antonio, 78202, USA",-1.0,-1,22 June 2019,29.429712,-98.448975
us/ponderosa-mcallen,Holiday home,Ponderosa McAllen,"3504n 31st, McAllen, TX 78501, USA",-1.0,-1,,26.23862514,-98.24997275
us/fairfield-inn-dallas-lewisville,Hotel,Fairfield Inn & Suites Dallas Lewisville,"2697 Lake Vista Drive, Lewisville, TX 75067, USA",8.9,126,29 July 2019,32.99734107,-96.96593888
us/the-reserve-at-lake-travis-cabin-13,Holiday home,The Reserve at Lake Travis Cabin 13,"Edgewater Beach, TX 78669, USA",-1.0,-1,3 April 2018,30.408204,-97.99451
us/hyatt-place-austin-cedar-park,Hotel,Hyatt Place Austin Cedar Park,"1315 East New Hope Drive, Cedar Park, 78641, USA",9.1,61,29 July 2019,30.537091,-97.814612
us/wichita-falls-1212-broad-street,Motel,Delux Inn,"1212 Broad Street, Wichita Falls, TX 76301, USA",6.4,58,21 July 2019,33.90285288,-98.49605866
us/la-quinta-willowbrook,Hotel,La Quinta by Wyndham Houston Willowbrook,"8383 FM 1960 Road West, Houston, TX 77070, USA",8.7,74,23 July 2019,29.95790119,-95.55183068
us/la-quinta-austin-southwest-at-mopac,Hotel,La Quinta by Wyndham Austin Southwest,"4424 South Mopac Expressway, Austin, TX 78735, USA",8.2,219,26 July 2019,30.2407653,-97.81738669
us/hilton-garden-inn-new-braunfels,Hotel,Hilton Garden Inn New Braunfels,"1501 Interstate 35 North, New Braunfels, TX 78130, USA",8.7,288,28 July 2019,29.708211,-98.09077352
us/midtown-2019,Apartment,Midtown 2019,"Houston, 77006, USA",-1.0,-1,3 October 2018,29.7451613,-95.3760313
us/el-constante-211,Apartment,El Constante 211,"14802 Windward Dr #211, Corpus Christi, 78418, USA",-1.0,-1,,27.609797,-97.206282
us/dallas-uptown-knox-area-1-br,Apartment,Dallas Uptown Knox Area 1 BR,"3030 Hester Avenue, Dallas, TX 75205, USA",-1.0,-1,,32.824902,-96.785278
us/springhill-suites-by-marriott-dallas-dfw-airport-east-las-colinas-irving,Hotel,SpringHill Suites Dallas DFW Airport East/Las Colinas Irving,"5800 High Point Drive, Irving, TX 75038, USA",9.0,74,28 July 2019,32.89120059,-96.97063744
us/the-coyle-cabin,Holiday home,The Coyle Cabin,"4330 Coyle Street, Houston, TX 77023, USA",9.5,29,11 May 2019,29.733964,-95.337545
us/lubbock-501-avenue-q,Motel,Super 8 by Wyndham Lubbock Civic Center North,"501 Avenue Q, Lubbock, TX 79401, USA",6.1,98,17 July 2019,33.59103053,-101.85488105
us/residence-inn-san-antonio-six-flags-r-at-the-rim,Hotel,Residence Inn by Marriott San Antonio Six Flags at The RIM,"5707 Rim Pass Drive, San Antonio, TX 78257, USA",8.9,80,17 July 2019,29.60331225,-98.59735966
us/towneplace-suites-by-marriott-abilene-northeast,Hotel,TownePlace Suites by Marriott Abilene Northeast,"2141 Scottish Drive, Abilene, TX 79601, USA",9.4,45,7 July 2019,32.472467,-99.688466
us/ramada-houston-iah-airport-east,Hotel,Ramada by Wyndham Houston Intercontinental Airport East,"6115 Will Clayton Parkway, Humble, TX 77338, USA",7.9,2357,30 July 2019,29.9843781,-95.3004854
us/lubbock-6510-interstate-27-south,Hotel,Super 8 by Wyndham Lubbock TX,"6510 Interstate 27 South, Lubbock, TX 79412, USA",8.0,321,29 July 2019,33.53475472,-101.84542358
us/surestay-bw-mesquite,Hotel,SureStay Plus Hotel by Best Western Mesquite,"2100 N Belt Line Rd , Mesquite, 75150-5817, USA",8.1,95,22 July 2019,32.792207,-96.594719
us/studio-6-mcallen,Motel,Studio 6 McAllen,"700 Savannah Avenue, McAllen, TX 78503, USA",8.2,609,29 July 2019,26.18673752,-98.22992046
us/palace-inn-and-suites-baytown,Motel,Palace Inn and Suites Baytown,"3810 Decker Drive, Baytown, TX 77520, USA",6.4,32,29 July 2019,29.7652994,-95.00704587
us/woodlands-2301-north-millbend-drive,Resort,The Woodlands Resort,"2301 North Millbend Drive, The Woodlands, TX 77380, USA",8.8,361,30 July 2019,30.14489988,-95.4735893
us/the-crossroads-and-suites-irving,Motel,The Crossroads Hotel and Suites Irving,"3135 East John Carpenter Freeway, Irving, TX 75062, USA",6.6,81,27 July 2019,32.8363255,-96.90025924
us/best-western-san-benito,Motel,Americas Best Value Inn & Suites San Benito,"175 West Expressway 83, San Benito, TX 78586, USA",7.6,42,11 July 2019,26.143407,-97.656966
us/river-safari-303-ic-condo,Apartment,River Safari #303 IC Condo,"New Braunfels, 78130, USA",-1.0,-1,,29.701963,-98.118375
us/houston-galleria-apartments-by-nuovo,Apartments,Select Galleria Apartments by NUOVO,"3363 McCue Road, Houston, TX 77056, USA",-1.0,-1,,29.7289976,-95.4634468
us/1028-avenue-m-1-2-home-home,Holiday home,1028 Avenue M 1/2 Home,"Galveston, 77550, USA",-1.0,-1,26 June 2018,29.300276,-94.776946
us/hotel-vantage-point-rd-dallas,Hotel,Extended Stay America - Dallas - Vantage Point Dr.,"9019 Vantage Point Road, Dallas, TX 75243, USA",5.6,254,24 July 2019,32.91776561,-96.74777403
us/holiday-inn-express-suites-lubbock-central-univ-area,Hotel,Holiday Inn Express & Suites Lubbock Central - Univ Area,"2115 Marsha Sharp Freeway, Lubbock, TX 79415, USA",9.3,69,30 July 2019,33.5923394,-101.8632771
us/blue-ribbon-cottage-home-galveston123,Holiday home,Blue Ribbon Cottage Home,"Galveston, 77554, USA",-1.0,-1,,29.21676,-94.91484
us/staylooms-contemporary-compound-near-downtown,Apartment,Stayloom's Contemporary Compound | near Downtown,"Austin, 78702, USA",-1.0,-1,,30.254183,-97.71093
us/rogers-road-trinity-trail-2br-2ba-1,Holiday home,Rogers Road Trinity Trail 2BR/2BA (1),"Fort Worth, 76107, USA",-1.0,-1,,32.72448,-97.365273
us/el-paso-central-409-east-missouri-avenue,Hotel,Holiday Inn Express El Paso-Central,"409 East Missouri Avenue, El Paso, TX 79901, USA",8.7,208,21 July 2019,31.76334816,-106.48796931
us/littlefield-lofts-505,Apartment,Littlefield Lofts #505,"Austin, 78701, USA",-1.0,-1,,30.26758313,-97.74175713
us/barfield-39-s-family,Chalet,BARFIELD'S FAMILY,"1912 Lakeview Drive, Harker Heights, TX 76548, USA",-1.0,-1,,31.0299328,-97.6380071
us/la-quinta-inn-san-antonio-vance-jackson,Hotel,La Quinta Inn by Wyndham San Antonio Vance Jackson,"5922 Interstate 10 West, San Antonio, TX 78201, USA",8.0,314,30 July 2019,29.48412343,-98.53386372
us/hotel-north-frwy-houston,Hotel,Extended Stay America - Houston - I-45 North,"13505 North Frwy, Houston, 77060, USA",6.6,157,29 July 2019,29.9636,-95.41982777
us/newly-listed-seaside-retreat-with-2-pools,Holiday home,Newly Listed Seaside Retreat with 2 Pools,"Seawall Boulevard 6300, Galveston, 77551, USA",-1.0,-1,14 June 2019,29.2656167,-94.8296253
us/inn-suites-midland-north,Hotel,La Quinta by Wyndham Midland North,"2606 North Loop 250 West, Midland, TX 79707, USA",8.7,42,23 July 2019,32.00652933,-102.15596706
us/legacy-inn-of-texas-dallas-mesquite,Hotel,Red Roof Inn Dallas - Mesquite,"3447 I-30, Mesquite, TX 75150, USA",7.7,264,29 July 2019,32.81229769,-96.65103207
us/second-wind-house-4110-home,Holiday home,Second Wind House 4110,"Galveston, 77554, USA",-1.0,-1,,29.203918,-94.937771
us/highlands-suites-1407-south-main,Motel,Highlands Suites,"1407 South Main Street, Baytown, TX 77562, USA",7.3,22,10 September 2018,29.7997249,-95.0558567
us/brand-new-corporate-apartment-uptown-dwntown,Apartments,★★★★ Brand New Corporate Apartment Uptown/Dwntown,"3033 Routh, Dallas, TX 75201, USA",-1.0,-1,,32.7863301,-96.7962528
us/area-oasis-near-the-domain,Apartment,Area Oasis Near the Domain,"12100 Metric Boulevard #327, Austin, TX 78758, USA",-1.0,-1,,30.403873,-97.700638
us/1br-south-congress-apt-2331-pool-by-wanderjaunt,Apartment,1BR South Congress Apt #2331 - Pool by WanderJaunt,"Austin, 78745, USA",-1.0,-1,,30.2097,-97.7734
us/la-copa-inn-alamo,Motel,La Copa Inn Alamo,"714 North Tower Road, Alamo, TX 78516, USA",7.6,28,29 July 2019,26.1914574,-98.1096862
us/hotel-gateway-west-el-paso,Hotel,Comfort Inn & Suites I-10 Airport,"6645 Gateway West, El Paso, TX 79925, USA",8.7,143,27 July 2019,31.78033172,-106.39436156
us/comal-river-cottages-new-braunfels12345678,Holiday home,Comal Cottage on Union #297A,"297 S Union Avenue, New Braunfels, TX 78130, USA",-1.0,-1,,29.70753,-98.125639
us/urban-comfort,Apartments,Urban + Comfort,"6202 Gaston Avenue, Dallas, TX 75214, USA",9.0,5,14 March 2019,32.8115834,-96.7551457
us/wine-down-home,Holiday home,Wine Down Home,"Galveston, 77554, USA",-1.0,-1,,29.107679,-95.091039
us/hampton-inn-killeen,Hotel,Hampton Inn Killeen,"2702 O.W. Curry Drive, Killeen, TX 76542, USA",8.7,34,29 June 2019,31.08747864,-97.71619989
us/hampton-inn-suites-houston-westchase,Hotel,Hampton Inn & Suites Houston-Westchase,"6440 West Sam Houston Parkway South, Westchase, Houston, TX 77072-1620, USA",8.8,19,4 July 2019,29.70792911,-95.55893451
us/candlewood-suites-san-antonio-lackland-afb-area,Hotel,Candlewood Suites - San Antonio Lackland AFB Area,"6439 US Hwy 90, San Antonio, TX 78227, USA",9.1,60,24 June 2019,29.405521,-98.615813
us/macs-place-home,Holiday home,Mac'S Place Home,"Third Crossing, 78132, USA",-1.0,-1,16 June 2019,29.819798,-98.170433
us/holiday-inn-suites-houston-nw-willowbrook,Hotel,Holiday Inn & Suites Houston NW - Willowbrook,"18530 State Highway 249, Houston, TX 77070, USA",9.6,9,24 July 2019,29.966943,-95.555334
us/woodspring-suites-mckinney,Hotel,WoodSpring Suites McKinney,"3401 North Central Expressway, McKinney, TX 75071, USA",6.3,77,28 July 2019,33.235737,-96.63184
us/quality-inn-downtown-south,Motel,Econo Lodge Downtown South,"606 Division Avenue Interstate 35, San Antonio, TX 78214, USA",6.4,337,30 July 2019,29.37946624,-98.51193532
us/rio-guadalupe-condo-147432-condo,Apartment,Rio Guadalupe #147432 Condo,"Fourth Crossing, 78132, USA",-1.0,-1,,29.844563,-98.165752
us/sea-dragon-inn-1121,Holiday home,Sea Dragon Inn # 1121,"10811 Termini San Luis Pass Rd, Galveston, 77550, USA",-1.0,-1,,29.24222,-94.8715578
us/the-executive-inn-amp-suites,Inn,The Executive Inn & Suites,"2100 South Coulter Street, Amarillo, TX 79106, USA",7.8,561,29 July 2019,35.19017383,-101.92077141
us/galveston-2300-seawall-boulevard,Hotel,Four Points by Sheraton Galveston,"2300 Seawall Boulevard, Galveston, TX 77550, USA",8.0,429,27 July 2019,29.28950438,-94.78910297
us/la-quinta-inn-amarillo-east-airport-area,Hotel,La Quinta Inn by Wyndham Amarillo Mid-City,"1708 Interstate 40 East, Amarillo, TX 79103, USA",7.3,453,29 July 2019,35.19195876,-101.81876644
us/lubbock-4435-marsha-sharp-freeway,Hotel,Hawthorn Suites by Wyndham Lubbock,"4435 Marsha Sharp Freeway, Lubbock, TX 79407, USA",8.4,525,26 July 2019,33.57253971,-101.90654844
us/seaclusion-home-galveston,Holiday home,Seaclusion Home,"Galveston, 77551, USA",-1.0,-1,,29.286308,-94.79796
us/seawall-condo,Apartment,Seawall Condo,"Galveston, TX 77554, USA",9.1,-1,1 July 2019,29.248755,-94.858259
us/ilivexhome-galactic-empire,Holiday home,iLÎveXhome Galactic Empire,"118 Paul Street, San Antonio, TX 78203, USA",-1.0,-1,10 July 2019,29.4151113,-98.4694782
us/minute-maid-park-105,Apartment,Minute Maid Park 105,"Downtown Houston, Houston, 77002, USA",7.5,-1,9 April 2019,29.75781044,-95.35898384
us/springhill-suites-by-marriott-brookhollow,Hotel,SpringHill Suites by Marriott Houston Brookhollow,"2750 North Loop West 610, Houston, TX 77092, USA",8.7,147,30 July 2019,29.80662697,-95.44662505
us/el-constante-128k,Apartment,El Constante 128K,"14802 Windward #128, Corpus Christi, 78418, USA",-1.0,-1,,27.60999,-97.206939
us/ac-by-marriott-houston-downtown,Hotel,AC Hotel by Marriott Houston Downtown,"723 Main Street, Downtown Houston, Houston, 77002, USA",-1.0,-1,,29.75853557,-95.363415
us/gallery-1322,Apartment,LUXURIOUS & COZY DOMAIN CONDO,"11119 Alterra Parkway Apt 1322, Austin, TX 78758, USA",10.0,-1,28 April 2019,30.39616249,-97.72145858
us/holiday-inn-el-tropicano-riverwalk,Hotel,El Tropicano Riverwalk,"110 Lexington Avenue, San Antonio, TX 78205, USA",6.9,760,26 July 2019,29.43191578,-98.48888442
us/palace-inn-jersey-village,Hotel,Palace Inn Houston Northwest 290,"8135 Jones Road, Houston, TX 77065, USA",9.0,27,29 June 2019,29.8932641,-95.5847601
us/livin-the-dream-jamaica-beach,Holiday home,Livin the Dream,"Galveston, TX 77554, USA",-1.0,-1,,29.193411,-94.983434
us/quality-inn-suites-airport,Hotel,Quality Inn & Suites Austin Airport,"2751 Highway 71 East, Austin, TX 78617, USA",7.1,787,30 July 2019,30.2108155,-97.65265346
us/edinburg-202-north-25th-avenue,Motel,Texas Inn and Suites City Center at University Dr.,"202 North 25th Avenue, Edinburg, TX 78541, USA",7.1,71,21 July 2019,26.30082512,-98.14585611
us/microtel-round-rock,Hotel,Microtel Inn & Suites by Wyndham Round Rock,"6 Roundville Lane, Round Rock, TX 78664, USA",8.4,126,30 July 2019,30.48425561,-97.64749825
us/50th-street-casita,Holiday home,50th Street Casita,"947 East 50th Street, Hyde Park, Austin, TX 78751, USA",-1.0,-1,,30.309639,-97.712786
us/beautiful-texas-ranch-style-home,Holiday home,Beautiful Texas ranch style home,"1423 Vista Del Monte, San Antonio, TX 78216, USA",-1.0,-1,,29.5693759,-98.5113257
us/paradise-at-last,Holiday home,Paradise At Last,"Galveston, 77550, USA",-1.0,-1,21 July 2019,29.236868,-94.883654
us/relaxed-at-avenue-r-suite-2,Apartment,Relaxed at Avenue R: Suite 2,"Galveston, 77550, USA",8.7,11,25 July 2019,29.286207,-94.796581
us/candlewood-suites-dallas-fort-worth-fossil-creek,Hotel,"Candlewood Suites Dallas, Fort Worth/Fossil Creek","5201 Endicott Avenue, Fossil Creek, Fort Worth, TX 76137, USA",8.2,79,27 July 2019,32.83772482,-97.29444712
us/dormigo-eastside-apartment-9,Apartment,Dormigo Eastside Apartment 9,"1700 E 4th Street, Austin, TX 78702, USA",-1.0,-1,,30.260912,-97.724782
us/on-the-bay-getaway-cpv209,Apartment,On the Bay Getaway CPV209,"14300 Aloha St.#209, Corpus Christi, 78418, USA",-1.0,-1,,27.628774,-97.232486
us/baymont-inn-and-suites-amarillo,Hotel,Extend-A-Suites - Amarillo West,"3411 I-40 West, Amarillo, TX 79109, USA",7.3,631,30 July 2019,35.1907701,-101.8767318
